5	0.033	42	9	42	9	0.214	0.222
10.5	0.070	42	4	42	4	0.095	0.099
18.5	0.123	42	0	42	0	0.000	0.000
33.5	0.223	42	0	42	0	0.000	0.000
48	0.320	42	2	42	2	0.048	0.049
63	0.420	42	0	42	0	0.000	0.000
78	0.520	42	8	42	8	0.190	0.198
93	0.620	42	0	42	0	0.000	0.000
108.5	0.723	42	0	42	0	0.000	0.000
130.5	0.870	42	1	42	1	0.024	0.025
154	1.027	42	3	42	3	0.071	0.074
